Quality	#1 ID	#2 ID	#1 String	#2 String
1	2192289	2192322	The new contract extends the guarantee that his annual pay and bonus will be at least $2.4 million a year.	The contract sets his annual base salary at $1.4 million and his target bonus at a minimum of $1 million.
1	1660835	1660765	A rebel who was captured said more than 2,000 insurgents were involved in the attack.	A captured rebel said 2,100 combatants had been involved in the offensive.
1	1167817	1167737	Under Kansas law, it is illegal for children under the age of 16 to have sexual relations.	In the opinion, Kline noted that it is illegal for children that young to have sexual relations.
0	3140260	3140288	The Dow Jones industrial average ended the day down 10.89 at 9,837.94, after advancing 111.04 Wednesday.	The Dow Jones industrial average fell 10.89 points, or 0.11 percent, to 9,837.94.
0	3013559	3013501	Aside from meeting Chinese Premier Wen Jiabao on the sidelines of the Forum, Mr Goh also met Pakistani President Pervez Musharraf and Tajikistan President Emomali Sharipovich Rakhmonov.	On the sidelines of the Bo'ao forum, Mr Goh also met Pakistani President Pervez Musharraf and held talks with Tajikistan President Emomali Sharipovich Rakhmonov.
1	1720166	1720115	Cortisol levels in the saliva of day care children were highest and rose most steeply in those judged by day care center personnel to be the shyest.	Cortisol levels in the saliva of day-care children were highest and rose most steeply in those whom day-care centre staffed judged to be the shyest.
1	1901066	1900994	Fires in Spain's Extremadura region, which borders Portugal, have forced hundreds of people to evacuate their homes.	Fires in Spain's Extramadura region bordering Portugal, and Avila province forced hundreds of people to leave their homes.
1	2573262	2573319	"The idea that Tony Abbott is in some way a one-dimensional political head-kicker couldn't be more wrong," Mr Howard said.	"The idea that Tony Abbott is in some way a one-dimensional political head kicker couldn't be more wrong."
1	358545	358607	On a planet that takes nearly 165 years to orbit the sun, spring can last more than 40 years.	Because it takes Neptune 165 years to orbit the Sun its seasons will last for decades.
1	424643	424716	SSE CEO Marchant said he would sell on Midlands' power generation assets in Turkey and Pakistan to fellow British utility International Power Plc IPR.L for 21 million pounds.	After the deal SSE will sell on Midlands's power generation assets in Turkey and Pakistan to fellow UK utility International Power Plc for 21 million pounds.
0	1353356	1353174	"Biotech products, if anything, may be safer than conventional products because of all the testing," Fraley said, adding that 18 countries have adopted biotechnology.	"Biotech products, if anything, may be safer than conventional products because of all the testing," said Robert Fraley, Monsanto's executive vice president.
1	229248	228887	Crossing Jordan will be back in January after star Jill Hennessy gives birth.	NBC also plans to shelve Crossing Jordan until January as star Jill Hennessy has her first child.
1	2181021	2180960	Yale spokesman Tom Conroy said the university was prepared to keep the campus running with temporary workers and managers doing extra work.	Yale spokesman Tom Conroy said the university planned to keep the campus running with managers and temporary workers performing union workers' jobs.
1	1050857	1050763	A member of the chart-topping collective So Solid Crew dumped a loaded pistol in an alleyway as he fled from police, a court heard yesterday.	A member of the rap group So Solid Crew threw away a loaded gun during a police chase, Southwark Crown Court was told yesterday.
1	1238193	1238167	They passed through the Lemelson Medical, Educational and Research Foundation Limited Partnership in 2001 to Syndia.	It said the patents were "allegedly" assigned to Syndia in 2001 through the Lemelson Medical, Educational and Research Foundation Limited Partnership.
0	41192	41211	Shares of USA Interactive rose $2.28, or 7 percent, to $34.96 on Friday in Nasdaq Stock Market composite trading and have gained 53 percent this year.	Shares of LendingTree rose $6.03, or 41 percent, to close at $20.72 on the Nasdaq stock market yesterday.
1	2042707	2042682	We believe them to be without merit, and will defend ourselves vigorously.	"We believe it is without merit and we will defend ourselves rigorously."
1	2221460	2221621	The Russell 2000 index, which tracks smaller company stocks, was up 1.02, or 0.21 percent, at 496.83.	The Russell 2000 index, the barometer of smaller company stocks, rose 3.28, or 0.7 percent, to 494.20.
1	2254053	2254016	The law does not regulate how much individuals can contribute to their own campaigns, a decided advantage for millionaires like Mr. Schwarzenegger and Mr. Ueberroth, both Republican candidates.	The law does not regulate how much individuals can contribute to their own campaigns, a decided advantage for millionaires such as Schwarzenegger and Ueberroth.
1	1012075	1012032	Dixon put his style on display Sunday afternoon in winning the Honda Indy 225 at Pikes Peak International Raceway.	Scott Dixon eventually made winning the Honda Indy 225 look easy Sunday at Pikes Peak International Raceway.
1	1090099	1090192	In a statement later, he said it appeared his side may have fallen a bit short.	Zilkha conceded in a statement issued today that his group may have fallen "a bit short."
1	1410935	1410955	Among the most recent additions to the list, which to date includes more than 360 groups and individuals, is Zelimkhan Yandarbiev, the former president of Chechnya.	The most recent addition to the list, which to date includes 125 names, is Zelimkhan Yandarbiev, the former president of Chechnya.
0	757161	757320	As of Tuesday, almost 250 health-care workers were in quarantine.	In addition, 6,800 people were in quarantine and thousands of health-care workers in working quarantine.
1	2109569	2109788	About 1,000 people attended the ceremony, kicking off two days of observances tied to the March on Washington.	About 1,000 people came in stifling heat to begin two days of observances tied to the coming 40th anniversary of the March on Washington on Aug. 28, 1963.
1	1729705	1729745	Second quarter sales came in at $645 million, up from $600 million the year before, AMD said.	Revenue in the second quarter ended June 29 was $645 million, up from $600 million a year ago.
1	2225692	2225652	The other 18 people inside the building - two visitors and 16 employees, including Harrison's ex-girlfriend - escaped without injury, Aaron said.	The other 18 people in the building, including Harrison's ex-girlfriend, were not injured, police spokesman Don Aaron said.
0	1787836	1787964	Southwest exercised nine 2004 options and six 2005 options, which were accelerated for delivery next year.	Southwest said it recently exercised remaining options for the delivery of nine Boeing 737-700s next year.
1	1921888	1921873	Professor Hermon-Taylor adds, An unexpected finding of the research showed that patients suffering with Irritable Bowel Syndrome (IBS) were also infected with the MAP bug.	Hermon-Taylor said an unexpected finding of the research showed that patients suffering from irritable bowel syndrome (IBS) may also be infected with MAP.
0	2046226	2046137	Preliminary reports were that the men were not seen together at the airport, sources said.	The men had Pakistani passports and reportedly were seen together at the airport earlier in the evening, law enforcement sources said.
0	3041807	3041719	Details of the research appear in the Nov. 5 issue of the Journal of the American Medical Association.	The results, published in the Journal of the American Medical Association, involved just 47 heart attack patients.
1	182373	182570	Six countries have advised their citizens not to travel to Taiwan for any reason, the ministry said.	Spain, Poland, United Arab Emirates and Lithuania have advised their citizens not to travel to Taiwan for any reason.
0	3435718	3435733	The technology-laced Nasdaq Composite Index <.IXIC> tacked on 5.91 points, or 0.29 percent, to 2,053.27.	The technology-focused Nasdaq Composite Index <.IXIC> advanced 6 points, or 0.30 percent, to 2,053, erasing earlier losses.
1	1082201	1082171	United Airlines plans to become the first domestic airline to offer e-mail on all its domestic flights by the end of the year, the company announced yesterday.	United Airways plans to offer in-flight, two-way e-mail on all domestic flights by the end of the year, becoming the first U.S. carrier to do so.
1	524455	524526	Volodymyr Gorbanovsky, deputy general director of the plane's owners, Mediterranean Airlines, said it appeared to have veered from its flight path because of the fog.	Volodymyr Gorbanovsky, deputy general director of the plane's owners, Mediterranean Airlines, said initial information indicated it had veered from its flight path because of fog.
1	2082864	2083180	Meteorologists predicted the storm would become a Category 1 hurricane before landfall.	It was predicted to become a Category I hurricane overnight.
1	1678989	1678913	I called the number and the lady told me she was talking on the phone to Toby Studabaker,'' Sherry Studabaker told BBC television.	I called the number and the lady told me she was talking on the phone to Toby Studabaker."
1	2251019	2251007	Sweeney said he would formally announce the formation of the new union on Wednesday in Detroit.	Sweeney is to formally announce the campaign in a speech Wednesday in Detroit.
1	2738677	2738741	The rate of skin cancer has tripled since the 1950s in Norway and Sweden, according to the study.	The study also found that skin cancer nearly tripled in Norway and Sweden since the 1950s.
0	2947200	2947300	Shares in Safeway rose 1-1/4p to 290-1/2p while Morrison shares rose 1-3/4p to 222-3/4p in early morning trade.	Shares in Safeway rose 1-1/4p to 288-1/4p in morning trade in London.
1	549224	549434	Emeryville-based Ask Jeeves agreed to sell a business software division to a Sunnyvale-based rival, Kanisa, for $4.25 million.	Ask Jeeves Wednesday announced it plans to sell its enterprise software division, Jeeves Solutions, to Kanisa.
1	3050823	3051282	"I picked prostitutes as my victims because I hate most prostitutes and I did not want to pay them for sex."	It went on: "I picked prostitutes as my victims because I hated most prostitutes and I did not want to pay them for sex.
1	3275436	3275564	A positive PSA test has to be followed up with a biopsy or other procedures before cancer can be confirmed.	Before confirming a diagnosis of cancer, a positive PSA test must be followed up with a biopsy or other procedures.
1	2724082	2724346	But Mr. Peterson added, "I don't know anybody in the conference committee who's fighting to keep it out completely."	But Peterson added, I dont know anybody in the conference committee whos fighting to keep it out completely.
0	1588251	1588119	The technology-heavy Nasdaq Composite Index gained 25.75 points, or 1.5 percent, to 1,746.46, its highest close in about 15 months.	The technology-laced Nasdaq Composite Index .IXIC was down 1.55 points, or 0.09 percent, at 1,744.91.
0	2497083	2497357	In 1998 Intel invested $500 million in Micron, but later sold the equity it had bought, Mulloy said.	Earlier this year, Intel invested $123 million in Elpida Memory over two funding rounds, Mulloy said.
1	1499622	1499552	So far, however, only four companies have licensed the protocols, according to the report to the judge yesterday.	So far, only four companies have licensed Microsoft's communications protocols: EMC, Network Appliance, VeriSign and Starbak Communications, the report noted.
1	912352	912568	The speaker issued a one-paragraph statement, saying, "I am advised that certain allegations of criminal conduct have been interposed against my counsel, J. Michael Boxley.	"I am advised that certain allegations of criminal conduct have been interposed against my counsel J. Michael Boxley," Silver said.
1	1638813	1639087	We acted because we saw the existing evidence in a new light, through the prism of our experience on 11 September," Rumsfeld said.	Rather, the US acted because the administration saw "existing evidence in a new light, through the prism of our experience on September 11".
0	779810	779840	In the second quarter, Anadarko now expects volume of 46 million BOE, down from 48 million BOE.	Production for the second quarter was cut to 46 million barrels from 48 million barrels.
1	2594771	2594835	The Institute for Supply Management's manufacturing index dipped to 53.7 from 54.7 in August.	The Institute's national manufacturing barometer slipped to 53.7 in September from 54.7 in August.
0	390614	390727	It got up on his personal radar screen this past week, I've given him my pitch and he was quite supportive," he said.	"It got up on his personal radar screen in the past week, and I had to get my pitch.
0	1462228	1462201	"It's just too important to keeping crime down," he said of Operation Impact, which began Jan. 3.	"It's just too important to keeping crime down in the city to let it lapse," the mayor said of Operation Impact.
1	1602801	1602232	The couple was granted an annulment in September 2001 and Joanie Harper was given sole custody of Marques and Lyndsey, court records show.	Joanie Harper and Brothers were granted an annulment in September 2001, and Harper was given sole custody of Marques and Lyndsey, court records show.
1	1605350	1605425	Trans fat makes up only 1 percent to 3 percent of the total fat Americans consume, compared with 14 percent for saturated fat.	Trans fat accounts for 2.5 percent of Americans' daily calories, compared to 11 percent to 12 percent for saturated fat.
1	2494149	2494073	However, a recent slide in prices and OPEC's expectations of a surge in oil inventories have compounded its fears about a further softening of the market.	A 14 percent slide in crude prices this month and expectations of a build up in oil inventories compounded OPEC's fears of a further softening of the market.
0	333586	333691	Iraq's economy was ravaged during years of U.N. sanctions over ex-president Saddam Hussein's 1990 occupation of Kuwait and by the U.S.-led war to oust him which ended in April.	Iraq's economy was shattered under former president Saddam Hussein and by the U.S.-led war to oust him which ended in April.
0	927971	927923	Nationwide, severe acute respiratory syndrome has infected more than 5,300 people, about two-thirds of world's total, and killed 343 of them.	Severe acute respiratory syndrome has infected more than 8,300 worldwide and killed at least 790, most of them in Asia.
0	2122781	2122817	Under the settlement, Solutia will pay $50 million in equal installments over a period of 10 years.	Under the agreement, Solutia will pay $50 million and Monsanto will pay $390 million.
1	3416793	3416659	Smith found the cigarette tax falls on the tobacco consumer, not the tribe, meaning the tribe is simply an agent for collecting a tax.	Smith ruled that the state's tax falls on the tobacco consumer, not the tribe, making the tribe simply an agent for collecting the tax.
1	1703383	1703476	Hoffa, 62, vanished on the afternoon of July 30, 1975, from a Bloomfield Township parking lot in Oakland County, about 25 miles north of Detroit.	Hoffa, 62, vanished on the afternoon of July 30, 1975, from a parking lot in a Detroit suburb in Oakland County.
0	1842916	1842855	After Mao's death in 1976, Madame Mao was sentenced to life imprisonment for her role in the oppressive Cultural Revolution.	After Mao's death in 1976, she was tried and sentenced to death, later commuted to life.
0	2333634	2333613	Six vehicles, including one belonging to the army, were damaged in the powerful explosion.	Several passing vehicles and an adjacent shop were also damaged in the explosion.
0	3436564	3436580	If convicted, they face up to five years in prison and a $250,000 fine on each of the 11 counts.	If convicted, each faces up to five years in prison and a fine of $250,000 or more based on the amount of gains involved.
1	2767189	2767088	There will be no vote on the issue but those opposed to Robinson's appointment are thought to outnumber those who accept it by around 20 to 17.	There will be no vote on the issue but those opposed to Robinson's appointment are thought to be in the majority.
1	3023029	3023229	Peterson, 31, is now charged with murder in the deaths of his 27-year-old wife and their unborn son.	Peterson, 31, is charged with two counts of first-degree murder in the slayings of his wife, Laci, and their unborn son, Conner.
1	497592	497567	"Writing safe programs that demonstrate an infection vector is adequate [to demonstrate a vulnerability] without building in the reproductive sequences.	Writing safe programs that demonstrate an infection vector is adequate without building in the reproductive sequences."
1	2222013	2222000	In other words, Cablevision is obligated to pay for YES Network's lawsuit against Time Warner Cable.	Ironically, Cablevision will be footing the bill for YES' lawsuit against Time Warner Cable.
0	142757	142681	Germany's Foreign Ministry said it believed the passengers were from the northern states of Lower Saxony and Schleswig-Holstein, but had no further details.	Germany said most of the passengers were from the northern states of Lower Saxony and Schleswig-Holstein.
1	556817	556894	A gunman who had ``a beef with the Postal Service'' stormed into a suburban post office and took two employees hostage Wednesday, authorities said.	A gunman stormed into the Lakeside post office and took two employees hostage Wednesday, San Diego County authorities said.
1	2081069	2081132	The agency will "consider as timely any tax returns or payments due" Aug. 15 if they are submitted by Aug. 22.	The agency said it would consider as timely any tax returns or payments due from Friday through Aug. 22 if they are completed by Aug. 22.
1	52697	52210	Appleton said police continue to hold out the possibility that more than one person was involved in the poisonings.	He said investigators have not ruled out the possibility that more than one person was behind the poisonings.
1	1821953	1822072	"My judgment is 95 percent of that information should be declassified, become uncensored, so the American people would know."	My judgment is 95 percent of that information could be declassified, become uncensored so the American people would know," Mr. Shelby said on NBC's "Meet the Press."
1	1910298	1910189	Shares of Microsoft fell 1 cent to close at $25.65 on the Nasdaq Stock Market.	Microsoft shares (MSFT: news, chart, profile) fell 1 cent to close at $25.65.
1	1084673	1084603	His other films include "Malcolm X," "Summer of Sam" and "Jungle Fever."	His movies include "Malcolm X," "Summer of Sam," "Jungle Fever" and "Do the Right Thing."
1	386392	386453	She was arraigned in New York state on three counts of murder and ordered held without bail.	She was arraigned on three counts of second-degree murder and ordered held without bail in Sullivan County Jail.
1	1125577	1125579	He acted as an international executive producer on Who Wants to be a Millionaire and The Weakest Link.	A Melbourne TV producer who worked on shows including Who Wants To Be a Millionaire?
1	1351550	1351155	Carlson on Tuesday said he would not recuse himself from the case.	Service officials said Carlson refused to recuse himself from the case.
1	1784357	1784427	After 9/11, Connolly said, agents spent thousands of hours investigating al-Bayoumi.	Connolly said FBI agents in San Diego and abroad spent thousands of hours investigating al-Bayoumi.
1	981185	981234	The program will grow to include ports in Dubai, Turkey and Malaysia, among others.	The program will be expanded to include areas of the Middle East such as Dubai, Turkey and Malaysia, Mr. Ridge said.
0	1343037	1343491	The Dow Jones industrial average fell 98.30, or 1.1 percent, while bond values fell, too.	The Dow Jones industrial average finished the day down 98.32 points at 9,011.53.
0	3240212	3240174	Proving that the Millville son's sacrifice would not go unsung, Mayor James Quinn ordered all city flags flown at half-mast for the next 30 days.	In Millville yesterday, Mayor James Quinn ordered all city flags flown at half-staff for the next 30 days.
1	2733361	2733225	With an estimated net worth of $1.7 billion, Mrs. Kroc ranked No. 121 on Forbes magazine's latest list of the nation's wealthiest people.	Kroc ranked No. 121 on Forbes magazine's latest list of the nation's wealthiest people, with an estimated net worth of $1.7 billion.
1	1924249	1924200	The biggest threat to order seemed to be looting and crime, including robberies by some of the prisoners freed by Saddam before the war.	The biggest threat to order seemed to be looting and crime, including robberies by some of the tens of thousands of prisoners that Mr. Hussein freed last year.
0	127711	127942	Pratt &Whitney had said that 75 per cent of the engine equipment would be outsourced to Europe, with final assembly in Germany.	Pratt & Whitney had said that if it won the contract 75 per cent of the engine equipment would be outsourced to European suppliers, with final assembly in Germany.
0	2111629	2111786	McCabe said he was considered a witness, not a suspect.	"He is not considered a suspect," McCabe said.
1	655498	655391	The woman was exposed to the SARS virus while in the hospital but was not a health care worker, said Dr. Colin D’Cunha, Ontario’s commissioner of public health.	The woman was exposed to the SARS virus while in the hospital but was not a health-care worker, said Dr Colin D'Cunha, Ontario's commissioner of public health.
1	1814559	1814485	"People who are high in positive emotions sleep better, they have better diets, they exercise more, they have lower levels of these stress hormones," Cohen said.	"Happy people sleep better, have better diets, exercise more and have less levels of stress hormones," Cohen said.
0	1319416	1319587	Robin Saunders, head of the bank's London-based principal finance unit, is also expected to quit.	Robin Saunders, head of the principal finance unit, has made clear she has funding to buy parts of the business.
0	1400051	1399931	But the new study, from the Women's Health Initiative, said the opposite.	The discovery so alarmed researchers that they stopped the study, known as the Women's Health Initiative.
1	2677870	2677957	It wants to force him to return his allegedly ill-gotten gains, with interest, and pay penalties.	The agency wants him to return the illegal proceeds with interest and pay civil monetary penalties.
1	533823	533909	He added that those "are not solely American principles, nor are they exclusively Western."	"These are not solely American principles nor are they exclusively Western," Rumsfeld said.
1	1141165	1141074	Mahmud was seized near Tikrit, the area from which he and Hussein hail, about 90 miles north of Baghdad, U.S. military officials said Wednesday night.	Mahmud was seized near Tikrit, the area from which he and Saddam hail, about 150 kilometres north-west of Baghdad, US military officials said.
1	581592	581570	"If we don't march into Tehran, I think we will be in pretty good shape," he said.	"As long as we don't march on Tehran, I think we are going to be in pretty good shape," he said.
1	175648	175674	They remain 40 percent below the levels prior to February's initial overstatement news.	The stock remains 43 percent below levels prior to the February overstatement news.
0	2637529	2637241	The arrests revealed new details about the four-month investigation at Selenski's Mount Olivet Road home.	Kerkowski and Fassett's bodies were unearthed at Selenski's Mount Olivet Road home on June 5.
1	129988	130086	The broad Standard & Poor's 500 Index <.SPX> lost 6 points, or 0.71 percent, to 927.	The broad Standard & Poors 500-stock index was down 4.77 points to 929.62.
1	1650317	1650169	Bond voiced disappointment that neither President Bush nor his brother attended the 2002 conference in Texas or the 2003 meeting in Florida.	Bond also voiced his disappointment that neither President Bush nor his brother attended this conference in Florida or last year's conference in Texas.
0	433768	433845	Now, Blanca's American husband, 63-year-old Roger Lawrence Strunk, faces a murder indictment issued in February by the Philippine government, which says he's the leading suspect.	Now, Blanca's husband, 63-year-old Roger Lawrence Strunk of Tracy, faces a murder indictment issued by the Philippine government in February.
0	394030	394435	A key question was whether France, which infuriated Washington by leading the charge against U.N. authorization for the war, would vote "Yes" or abstain.	France, which infuriated Washington by leading the charge against U.N. approval for the war, also sought changes.
0	697069	697045	"Certainly what we know suggests that we should take what they're saying very seriously," he added.	"We don't know everything [but] what we know suggests that we should take what they're saying seriously," he said.
0	2079192	2079450	On Wall Street, trading resumed with some glitches from the blackout that continued to affect parts of New York City.	Stocks barely budged Friday as trading resumed with some glitches from the blackout in New York.
0	3294289	3294206	Tony Blair has taken a hardline stance arguing nothing should be done to lessen the pressure on Mugabe at the gathering in the capital Abuja.	The Prime Minister has taken a hardline stance arguing nothing should be done to lessen the pressure on Mugabe.
1	3015328	3015421	Emmy and Golden Globe Award-winners James Brolin and Judy Davis star as Ronald and Nancy Reagan in The Reagans.	James Brolin and Judy Davis play Ronald and Nancy Reagan in the CBS film.
0	2677674	2677852	The Securities and Exchange Commission also filed a civil fraud complaint against Dinh, of Phoenixville.	The Securities and Exchange Commission brought a related civil case on Thursday.
0	3009646	3009757	Levin's attorney, Bo Hitchcock, declined to comment Friday.	Hitchcock has declined to comment on the case, as has Levin.
0	3455245	3455323	A month ago a military C-17 transporter returned to Baghdad when an engine exploded.	A month ago a military transport plane returned to Baghdad when an engine exploded in what officials called a "safety incident."
1	3175893	3176113	The Swiss franc rose nearly a third of a centime against the dollar and was last at 1.2998 <CHF=> to the greenback.	The Swiss franc rose three quarters of a percent against the dollar and was last at 1.2980 to the greenback.
0	314376	314810	Associated Press Writers Michelle Morgante in San Diego and Ken Ritter in Las Vegas contributed to this article.	Associated Press Writer Ken Ritter in Las Vegas contributed to this article.
0	1010655	1010430	On Saturday, a 149mph serve against Agassi equalled Rusedski's world record.	On Saturday, Roddick equalled the world record with a 149 m.p.h. serve in beating Andre Agassi.
1	1497869	1497957	The purchase is the largest conservation transaction in Hawaii's history, the agencies said.	The $22 million deal, announced Thursday, is also the largest land conservation transaction in Hawaii history.
0	132072	131680	She said Nelson heard someone shout, "Let's get the Jew!"	Mr. Nelson heard people shout: "There's a Jew.
1	3047892	3047936	The FCC said existing televisions, VCRs, DVD players and related equipment would remain fully functional under the new broadcast flag system.	It also required that existing televisions, VCRs, DVD players and related equipment will remain fully functional under the new broadcast flag system.
1	2728250	2728424	Motorola had scheduled its earnings report to be released today after the close of trading.	The Schaumburg, Ill.-based company had scheduled its earnings report to be released on Tuesday after the close of trading.
1	1721269	1721439	For the third time in the past four years, wildfires are the problem.	It was the third time in four years that wildfires forced the park to close.
0	1927830	1927804	Most of those killed were labourers from Jharkhand and Nepal who were working at Rohtang tunnel.	The majority of the dead were labourers from Jharkhand and Nepal.
1	388283	388371	Axcan's shares closed down 63 Canadian cents, or 4 percent, at C$16.93 in Toronto on Tuesday.	Axcan's shares were down 3.8 percent, or 66 Canadian cents, at C$16.90 in Toronto on Tuesday.
0	472948	472521	It forecast 445 billion yen in loan-loss charges for the year ending next March.	The bank booked 820 billion yen in loan-loss charges compared with 1.9 trillion yen a year ago.
0	3063387	3063680	Iraqi doctors who treated former prisoner of war Jessica Lynch dismissed on Friday claims made in her biography that she was raped by her Iraqi captors.	Former prisoner of war Pfc. Jessica Lynch is winning admiration in her hometown all over again for the courage to reveal she was raped by her Iraqi captors.
1	1006726	1006791	On Thursday, Lee won a preliminary injunction in New York preventing Viacom from using the name "Spike TV."	On Thursday, a New York City judge ordered Viacom to stop using the name Spike TV pending a trial.
1	3388966	3389018	A grief-stricken old woman, disconsolate with grief, smeared her face with dirt, uttering: "My child, my child."	One old woman, disconsolate with grief, smeared her face with dirt, only able to utter: "My child, my child."
1	1741621	1742071	In 1999 a California legislator proposed a law requiring driving tests for those over the age of 75 who sought to renew their licenses.	In 1999 a California state senator proposed a law requiring motorists over the age of 75 to take driving tests to renew their licenses.
0	3271965	3272067	More than 400 people have been killed since August, including Afghan and foreign aid workers, U.S. and Afghan soldiers, officials and police, and many guerrillas.	They have included local and foreign aid workers, U.S. troops, Afghan soldiers, officials and police, as well as many guerrillas.
1	2241925	2242066	Chad Kolton, emergency management spokesman with the Department of Homeland Security, said the government is open to new technologies and methods to communicate more quickly and efficiently.	Chad Kolton, emergency management spokesman with the Department of Homeland Security, said the government is open to new ways to communicate.
1	1603953	1603866	The results will be published the July 10 issue of the journal Nature.	The results appear in Thursday’s issue of the journal Nature.
1	2573271	2573289	The Opposition Leader, Simon Crean, said John Howard had been forced to make changes by the incompetence of his ministers.	The Leader of the Opposition, Simon Crean, said from Jakarta that the reshuffle had been forced by ministerial incompetence.
1	62712	62605	In fact, 10 million shares of the sale went to an unidentified charitable trust - which promptly sold them.	Turner said he transferred 10 million additional shares to a charitable trust, which also liquidated them.
0	1515667	1515844	The airline says only Robert Milton is taking a 15-per-cent reduction in pay.	The airline's pilots, for example, are taking a 15-per-cent cut.
1	577830	578527	The WHIMS study found that combination hormone therapy doubled the risk for probable dementia in women 65 and older and did not prevent mild cognitive impairment.	One study found that combination therapy doubled the risk of probable dementia and did not prevent less-severe mental decline.
0	1013629	1013779	The broader Standard & Poor's 500 Index gained 16.02 points, or 1.62 percent, at 1,004.63.	The technology-laced Nasdaq Composite Index added 28.73 points, or 1.77 percent, at 1,655.22.
1	1793282	1793115	Researchers found that people 65 and older who had fish once a week had a 60% lower risk of Alzheimer's than those who never or rarely ate fish.	Older people who eat fish at least once a week could cut their risk of Alzheimer's by more than half, a study suggests.
0	2661773	2661839	The product also features an updated release of the Apache Web server, as well as Apache Tomcat and Apache Axis.	Panther Server also includes an updated release of Apache, along with Apache Tomcat and Apache Axis for creating powerful web services.
1	2796978	2797024	"APEC leaders are painfully aware that security and prosperity are inseparable," Thai Prime Minister Thaksin Shinawatra told business leaders.	"APEC leaders are painfully aware that security and prosperity are inseparable," Thaksin said.
1	1958219	1958344	Clayton's shares were also suspended from trading on the New York Stock Exchange.	Clayton Homes' stock ceased trading on the New York Stock Exchange after Wednesday's close.
1	3349925	3349953	The cleanup, including new carpeting, electrical wiring and bathrooms, cost about $130 million.	The $130 million cleanup included new carpet, electrical wiring and bathrooms.
1	1551928	1551941	Three such vigilante-style attacks forced the hacker organiser, who identified himself only as "Eleonora67]," to extend the contest until 8am (AEST) today.	Three such vigilante-style attacks forced the hacker organizer, who identified himself only as "Eleonora67," to extend the contest until 6 p.m. EDT Sunday.
0	774305	774531	They said many had been beaten, and police officers also stormed private wards at the hospital and harassed patients.	They said the police officers also entered various private wards at the clinic and attacked patients.
1	1369889	1369743	US authorities blame Al Qaeda for the attacks, which killed 231 people, including 12 Americans.	U.S. authorities blame Osama bin Laden's al-Qaida network for the attacks, which killed 231 people, including 12 Americans.
0	2413943	2414227	Standing with reporters and photographers about 150 yards from the prison gates was Brent Newbury, president of the Rockland County Patrolmen's Benevolent Association.	"The whole thing is a travesty," fumed Brent Newbury, president of the Rockland County Patrolmen's Benevolent Association.
1	703785	703995	Bremer said one initiative is to launch a US$70 million nationwide program in the next two weeks to clean up neighborhoods and build community projects.	Bremer said he would launch a $70-million program in the next two weeks to clean up neighborhoods across Iraq and build community projects, but gave no details.
1	816836	816862	Earlier this year, the company announced a restatement of its 2002, 2001 and 2000 financial results.	Earlier this year, the company said it would restate its 2000, 2001 and 2002 financial results.
1	3254507	3254576	U.S. same-store sales last months at Tim Hortons rose 8.8 per cent.	Tim Hortons' same-store sales in Canada rose by 6.7 per cent.
1	2486780	2486826	World economic leaders hailed signs of a global revival on Tuesday but agreed it had to be handled with care to prevent any setback.	DUBAI, SEPTEMBER 23:  The world economic leaders hailed on Tuesday signs of a global revival but agreed it had to be handled with care to prevent any setback.
0	2410247	2410058	Sterling was down 0.8 percent against the dollar at $1.5875 GBP= .	The dollar rose 0.15 percent against the Japanese currency to 115.97 yen.
1	881910	882010	Police said they believe Cruz knew of the girl through one of her former schoolmates - though neither the girl nor her family knew him.	Police said on Monday they believed Cruz knew of the fourth-grade girl through one of her former schoolmates, although neither the girl nor her family knew him.
1	1023571	1023460	Peck died peacefully at his Los Angeles home early Thursday with his wife of 48 years, Veronique, by his side.	Peck, who was 87, died peacefully at his Los Angeles home last Thursday with his French-born wife of 48 years, Veronique, at his side.
0	709	140	Holden toured Northmoor, a small town in Platte County, Mo., where between 25 and 30 homes were either damaged or destroyed.	Mr. Holden toured Northmoor, where between 25 and 30 homes were either damaged or destroyed and the town hall and police station also were damaged.
1	2122033	2121806	But in the end, all the worm did was visit a pornography site, said Vincent Weafer, a security director with Symantec Security Response in California.	But Vincent Weafer, security director with Symantec Security Response, said all the virus did was visit a pornography site.
1	1859329	1859352	While it was being called mandatory, Dupont said authorities were not forcing people from their homes.	It was called mandatory, but Dupont said authorities did not force people to leave.
1	21117	21294	Shares in Juniper Networks jumped more than 10 per cent on Monday after the networking equipment maker inked a sales and marketing deal with Lucent Technologies.	The stock of Juniper Networks Inc. rose sharply Monday after the Mountain View, Calif.-based network-equipment maker announced a distribution and development deal with Lucent Technologies Inc.
0	2565368	2565308	The legislation came after U.S. District Judge Lee R. West in Oklahoma City ruled last week that the FTC lacked authority to run the registry.	U.S. District Judge Lee R. West ruled Tuesday in Oklahoma City that the FTC lacks authority to run the registry.
1	2029879	2029809	The report said the Corpus Christi-based agent twice called Escobar while the legislator was with the other protesting Democrats in Ardmore, Okla.	The report said the agent twice called state Rep. Juan Escobar while he was with the other protesting Democrats in Ardmore, Okla.
1	2886542	2886524	Yesterday, shares closed up 29 cents, or 0.54 percent, at $54.32.	Amazon's shares yesterday closed at $54.32 on the Nasdaq Stock Market, up 29 cents.
